"season","game_type","team","week","gsis_id","position","full_name","first_name","last_name","report_primary_injury","report_secondary_injury","report_status","practice_primary_injury","practice_secondary_injury","practice_status","date_modified"
2024,"REG","PIT",1,"00-0029263","QB","Russell Wilson","Russell","Wilson","Calf",NA,"Questionable","Calf",NA,"Limited Participation in Practice",2024-09-06 19:24:26
2024,"REG","SEA",1,"00-0035644","TE","Noah Fant","Noah","Fant",NA,NA,NA,"Toe",NA,"Full Participation in Practice",2024-09-06 20:29:02
2024,"REG","SEA",1,"00-0033941","S","Rayshawn Jenkins","Rayshawn","Jenkins",NA,NA,NA,"Calf",NA,"Full Participation in Practice",2024-09-06 20:29:10
2024,"REG","SEA",1,"00-0035678","LB","Dre'Mont Jones","Dre'Mont","Jones",NA,NA,NA,"Hamstring",NA,"Full Participation in Practice",2024-09-06 20:29:23
2024,"REG","SEA",1,"00-0033439","TE","Pharaoh Brown","Pharaoh","Brown","Foot",NA,"Out","Foot",NA,"Did Not Participate In Practice",2024-09-06 19:44:44
2024,"REG","SEA",1,"00-0034350","LB","Uchenna Nwosu","Uchenna","Nwosu","Knee",NA,"Out","Knee",NA,"Did Not Participate In Practice",2024-09-06 19:45:15
2024,"REG","SEA",1,"00-0032211","WR","Tyler Lockett","Tyler","Lockett","Thigh",NA,"Questionable","Thigh",NA,"Full Participation in Practice",2024-09-06 19:44:26
2024,"REG","SF",1,"00-0039435","LB","Tatum Bethune","Tatum","Bethune",NA,NA,NA,"Ankle",NA,"Full Participation in Practice",2024-09-07 20:55:27
2024,"REG","SF",1,"00-0037829","G","Spencer Burford","Spencer","Burford",NA,NA,NA,"Hand",NA,"Full Participation in Practice",2024-09-07 20:55:27
2024,"REG","SF",1,"00-0039363","RB","Isaac Guerendo","Isaac","Guerendo",NA,NA,NA,"Groin",NA,"Full Participation in Practice",2024-09-07 20:55:38
2024,"REG","SF",1,"00-0036259","WR","Jauan Jennings","Jauan","Jennings",NA,NA,NA,"Ankle",NA,"Full Participation in Practice",2024-09-07 20:55:46
2024,"REG","SF",1,"00-0034941","P","Mitch Wishnowsky","Mitch","Wishnowsky",NA,NA,NA,"Back","Right Knee","Full Participation in Practice",2024-09-07 20:55:27
2024,"REG","SF",1,"00-0036288","DE","Yetur Gross-Matos","Yetur","Gross-Matos","Knee",NA,"Out","Knee",NA,"Did Not Participate In Practice",2024-09-07 20:56:17
2024,"REG","SF",1,"00-0038625","LB","Dee Winters","Dee","Winters","Ankle",NA,"Out","Ankle",NA,"Did Not Participate In Practice",2024-09-07 20:56:26
2024,"REG","SF",1,"00-0036564","S","Talanoa Hufanga","Talanoa","Hufanga","Knee",NA,"Doubtful","Knee",NA,"Limited Participation in Practice",2024-09-07 20:56:32
2024,"REG","SF",1,"00-0036551","G","Aaron Banks","Aaron","Banks","Finger",NA,"Questionable","Finger",NA,"Limited Participation in Practice",2024-09-07 20:56:02
2024,"REG","SF",1,"00-0033280","RB","Christian McCaffrey","Christian","McCaffrey","Calf","Achilles","Questionable","Calf","Achilles","Limited Participation in Practice",2024-09-07 20:56:02
2024,"REG","TB",1,"00-0036855","DE","Earnest Brown","Earnest","Brown",NA,NA,NA,"Ribs",NA,"Did Not Participate In Practice",2024-09-05 19:37:25
2024,"REG","TB",1,"00-0039049","LB","SirVocea Dennis","SirVocea","Dennis",NA,NA,NA,"Shoulder",NA,"Full Participation in Practice",2024-09-06 19:49:13
2024,"REG","TB",1,"00-0039068","LB","YaYa Diaby","YaYa","Diaby",NA,NA,NA,"Ankle",NA,"Full Participation in Practice",2024-09-06 19:49:13
2024,"REG","TB",1,"00-0039586","CB","Tyrek Funderburk","Tyrek","Funderburk",NA,NA,NA,"Foot",NA,"Full Participation in Practice",2024-09-06 19:49:13
2024,"REG","TB",1,"00-0039051","CB","Josh Hayes","Josh","Hayes",NA,NA,NA,"Hip",NA,"Full Participation in Practice",2024-09-06 19:49:13
2024,"REG","TB",1,"00-0035358","K","Chase McLaughlin","Chase","McLaughlin",NA,NA,NA,"Abdomen","Illness","Full Participation in Practice",2024-09-06 19:49:13
2024,"REG","TB",1,"00-0038823","S","Kaevon Merriweather","Kaevon","Merriweather",NA,NA,NA,"Knee",NA,"Full Participation in Practice",2024-09-06 19:49:13
2024,"REG","TB",1,"00-0037491","LB","J.J. Russell","J.J.","Russell",NA,NA,NA,"Ribs",NA,"Full Participation in Practice",2024-09-06 19:49:13
2024,"REG","TB",1,"00-0034989","T","Justin Skule","Justin","Skule",NA,NA,NA,"Abdomen",NA,"Full Participation in Practice",2024-09-06 19:49:13
2024,"REG","TB",1,"00-0036967","LB","Joe Tryon","Joe","Tryon",NA,NA,NA,"Shoulder",NA,"Full Participation in Practice",2024-09-06 19:49:13
2024,"REG","TB",1,"00-0034374","S","Jordan Whitehead","Jordan","Whitehead",NA,NA,NA,"Quadricep",NA,"Full Participation in Practice",2024-09-06 19:49:13
2024,"REG","TB",1,"00-0029562","LB","Lavonte David","Lavonte","David",NA,NA,NA,"Not injury related - resting player",NA,"Limited Participation in Practice",2024-09-06 19:50:58
2024,"REG","TB",1,"00-0031408","WR","Mike Evans","Mike","Evans",NA,NA,NA,"Not injury related - resting player",NA,"Limited Participation in Practice",2024-09-06 19:51:10
2024,"REG","TB",1,"00-0038127","DE","Logan Hall","Logan","Hall","Foot",NA,"Out","Foot",NA,"Did Not Participate In Practice",2024-09-06 19:52:14
2024,"REG","TB",1,"00-0039052","WR","Trey Palmer","Trey","Palmer","Concussion",NA,"Questionable","Concussion",NA,"Full Participation in Practice",2024-09-06 19:52:59
2024,"REG","TB",1,"00-0039063","DT","Calijah Kancey","Calijah","Kancey","Calf",NA,"Questionable","Calf",NA,"Limited Participation in Practice",2024-09-06 19:52:45
2024,"REG","TEN",1,"00-0033872","S","Jamal Adams","Jamal","Adams","Hip",NA,"Out","Hip",NA,"Did Not Participate In Practice",2024-09-06 18:20:29
2024,"REG","TEN",1,"00-0038853","LB","Otis Reese","Otis","Reese","Concussion",NA,"Out","Concussion",NA,"Limited Participation in Practice",2024-09-06 18:20:42
2024,"REG","TEN",1,"00-0033548","CB","Chidobe Awuzie","Chidobe","Awuzie","Calf",NA,"Questionable","Calf",NA,"Limited Participation in Practice",2024-09-06 18:20:16
2024,"REG","TEN",1,"00-0030564","WR","DeAndre Hopkins","DeAndre","Hopkins","Knee",NA,"Questionable","Knee",NA,"Limited Participation in Practice",2024-09-06 18:20:16
2024,"REG","WAS",1,"00-0039913","T","Brandon Coleman","Brandon","Coleman",NA,NA,NA,"Shoulder",NA,"Full Participation in Practice",2024-09-06 17:22:56
2024,"REG","WAS",1,"00-0035692","DE","Clelin Ferrell","Clelin","Ferrell",NA,NA,NA,"Knee",NA,"Full Participation in Practice",2024-09-06 17:22:56
2024,"REG","WAS",1,"00-0032052","LB","Dante Fowler","Dante","Fowler",NA,NA,NA,"Knee",NA,"Full Participation in Practice",2024-09-06 17:22:56
2024,"REG","WAS",1,"00-0034333","DT","Daron Payne","Daron","Payne",NA,NA,NA,"Back",NA,"Full Participation in Practice",2024-09-06 17:22:56
2024,"REG","WAS",1,"00-0034571","T","Trenton Scott","Trenton","Scott",NA,NA,NA,"Knee",NA,"Full Participation in Practice",2024-09-06 17:22:56
2024,"REG","WAS",1,"00-0032268","QB","Marcus Mariota","Marcus","Mariota","Chest","Pectoral","Out","Chest","Pectoral","Did Not Participate In Practice",2024-09-06 19:48:56
2024,"REG","WAS",1,"00-0039906","DT","Jer'Zhan Newton","Jer'Zhan","Newton","Foot",NA,"Doubtful","Foot",NA,"Limited Participation in Practice",2024-09-06 19:49:11
2024,"REG","ARI",2,"00-0035228","QB","Kyler Murray","Kyler","Murray",NA,NA,NA,"Knee",NA,"Full Participation in Practice",2024-09-13 19:55:09
2024,"REG","ARI",2,"00-0039807","CB","Max Melton","Max","Melton","Concussion",NA,"Questionable","Concussion",NA,"Full Participation in Practice",2024-09-13 19:55:35
2024,"REG","ARI",2,"00-0039521","WR","Xavier Weaver","Xavier","Weaver","Oblique",NA,"Questionable","Oblique",NA,"Limited Participation in Practice",2024-09-13 19:55:35
2024,"REG","ATL",2,"00-0039393","RB","Jase McClellan","Jase","McClellan",NA,NA,NA,"Knee",NA,"Full Participation in Practice",2024-09-14 18:18:11
2024,"REG","ATL",2,"00-0035235","T","Kaleb McGary","Kaleb","McGary",NA,NA,NA,"Groin",NA,"Full Participation in Practice",2024-09-14 18:18:06
2024,"REG","ATL",2,"00-0037587","LB","Nate Landman","Nate","Landman","Calf","Quadricep","Out","Calf","Quadricep","Did Not Participate In Practice",2024-09-14 18:18:57
2024,"REG","ATL",2,"00-0032933","CB","Antonio Hamilton","Antonio","Hamilton","Groin",NA,"Out","Groin",NA,"Limited Participation in Practice",2024-09-14 18:19:47
2024,"REG","BAL",2,"00-0034874","LB","Roquan Smith","Roquan","Smith",NA,NA,NA,"Shoulder",NA,"Full Participation in Practice",2024-09-13 18:16:43
2024,"REG","BAL",2,"00-0039232","CB","Nate Wiggins","Nate","Wiggins","Neck","Concussion","Out","Neck","Concussion","Did Not Participate In Practice",2024-09-13 18:26:36
2024,"REG","BAL",2,"00-0039791","LB","Adisa Isaac","Adisa","Isaac","Hamstring",NA,"Doubtful","Hamstring",NA,"Limited Participation in Practice",2024-09-13 18:25:52
2024,"REG","BAL",2,"00-0031360","LB","Kyle Van Noy","Kyle","Van Noy","Eye",NA,"Questionable","Eye",NA,"Limited Participation in Practice",2024-09-13 18:26:28
2024,"REG","BUF",2,"00-0034857","QB","Josh Allen","Josh","Allen",NA,NA,NA,"Left Hand",NA,"Full Participation in Practice",2024-09-11 15:19:40
2024,"REG","BUF",2,"00-0035537","RB","Ty Johnson","Ty","Johnson",NA,NA,NA,"Knee",NA,"Full Participation in Practice",2024-09-11 15:19:49
2024,"REG","BUF",2,"00-0036590","TE","Quintin Morris","Quintin","Morris",NA,NA,NA,"Shoulder",NA,"Full Participation in Practice",2024-09-11 15:19:40
2024,"REG","BUF",2,"00-0033869","QB","Mitchell Trubisky","Mitchell","Trubisky",NA,NA,NA,"Knee",NA,"Full Participation in Practice",2024-09-11 15:19:40
2024,"REG","BUF",2,"00-0034376","CB","Taron Johnson","Taron","Johnson","Forearm",NA,"Out","Forearm",NA,"Did Not Participate In Practice",2024-09-11 15:20:31
2024,"REG","BUF",2,"00-0033907","DE","Dawuane Smoot","Dawuane","Smoot","Toe",NA,"Out","Toe",NA,"Did Not Participate In Practice",2024-09-11 15:20:36
2024,"REG","BUF",2,"00-0039879","DE","Javon Solomon","Javon","Solomon","Oblique",NA,"Doubtful","Oblique",NA,"Limited Participation in Practice",2024-09-11 15:20:25
2024,"REG","CAR",2,"00-0031364","LB","Jadeveon Clowney","Jadeveon","Clowney",NA,NA,NA,"Ankle",NA,"Full Participation in Practice",2024-09-13 23:19:41
2024,"REG","CAR",2,"00-0030035","WR","Adam Thielen","Adam","Thielen",NA,NA,NA,"Shoulder",NA,"Full Participation in Practice",2024-09-13 23:20:29
2024,"REG","CAR",2,"00-0036325","G","Robert Hunt","Robert","Hunt",NA,NA,NA,"Shoulder",NA,"Limited Participation in Practice",2024-09-13 23:16:28
2024,"REG","CAR",2,"00-0034368","LB","Josey Jewell","Josey","Jewell",NA,NA,NA,"Groin",NA,"Limited Participation in Practice",2024-09-13 23:16:52
2024,"REG","CAR",2,"00-0035084","T","Yosuah Nijman","Yosuah","Nijman",NA,NA,NA,"Tibia",NA,"Limited Participation in Practice",2024-09-13 23:18:24
2024,"REG","CAR",2,"00-0037429","RB","Raheem Blackshear","Raheem","Blackshear","Not injury related - personal matter",NA,"Questionable","Not injury related - personal matter",NA,"Did Not Participate In Practice",2024-09-13 23:21:28
2024,"REG","CAR",2,"00-0028872","P","Johnny Hekker","Johnny","Hekker","Back",NA,"Questionable","Back",NA,"Full Participation in Practice",2024-09-13 23:23:00
2024,"REG","CAR",2,"00-0036417","G","Damien Lewis","Damien","Lewis","Groin",NA,"Questionable","Groin",NA,"Limited Participation in Practice",2024-09-13 23:21:50
2024,"REG","CAR",2,"00-0033284","T","Taylor Moton","Taylor","Moton","Back","Knee","Questionable","Back","Knee","Limited Participation in Practice",2024-09-13 23:22:15
2024,"REG","CAR",2,"00-0037005","TE","Tommy Tremble","Tommy","Tremble","Hamstring","Back","Questionable","Hamstring","Back","Limited Participation in Practice",2024-09-13 23:22:39
2024,"REG","CHI",2,"00-0024243","TE","Marcedes Lewis","Marcedes","Lewis",NA,NA,NA,"Not injury related - resting player",NA,"Full Participation in Practice",2024-09-13 19:25:39
2024,"REG","CHI",2,"00-0038937","DT","Zacch Pickens","Zacch","Pickens",NA,NA,NA,"Groin",NA,"Full Participation in Practice",2024-09-13 19:25:27
2024,"REG","CHI",2,"00-0039822","T","Kiran Amegadjie","Kiran","Amegadjie",NA,NA,NA,"Quadricep",NA,"Limited Participation in Practice",2024-09-13 19:25:27
2024,"REG","CHI",2,"00-0035382","C","Ryan Bates","Ryan","Bates","Shoulder","Elbow","Out","Shoulder","Elbow","Did Not Participate In Practice",2024-09-13 19:26:37
2024,"REG","CHI",2,"00-0035099","FB","Khari Blasingame","Khari","Blasingame","Hand","Knee","Out","Hand","Knee","Did Not Participate In Practice",2024-09-13 19:26:43
2024,"REG","CHI",2,"00-0030279","WR","Keenan Allen","Keenan","Allen","Heel",NA,"Questionable","Heel",NA,"Did Not Participate In Practice",2024-09-13 19:26:13
2024,"REG","CHI",2,"00-0033782","DE","DeMarcus Walker","DeMarcus","Walker","Foot",NA,"Questionable","Foot",NA,"Full Participation in Practice",2024-09-13 19:26:13
2024,"REG","CHI",2,"00-0039919","WR","Rome Odunze","Rome","Odunze","Knee",NA,"Questionable","Knee",NA,"Limited Participation in Practice",2024-09-13 19:26:13
2024,"REG","CIN",2,"00-0036442","QB","Joe Burrow","Joe","Burrow",NA,NA,NA,"Right Wrist",NA,"Full Participation in Practice",2024-09-13 19:02:52
2024,"REG","CIN",2,"00-0034800","DT","B.J. Hill","B.J.","Hill",NA,NA,NA,"Knee",NA,"Full Participation in Practice",2024-09-13 19:02:52
2024,"REG","CIN",2,"00-0036251","RB","Zack Moss","Zack","Moss",NA,NA,NA,"Neck",NA,"Full Participation in Practice",2024-09-13 19:02:52
2024,"REG","CIN",2,"00-0035631","TE","Drew Sample","Drew","Sample",NA,NA,NA,"Biceps",NA,"Full Participation in Practice",2024-09-13 19:04:00
2024,"REG","CIN",2,"00-0036294","LB","Logan Wilson","Logan","Wilson",NA,NA,NA,"Knee",NA,"Full Participation in Practice",2024-09-13 19:03:08
2024,"REG","CIN",2,"00-0036199","S","Geno Stone","Geno","Stone",NA,NA,NA,"Back",NA,"Limited Participation in Practice",2024-09-13 19:03:50
2024,"REG","CIN",2,"00-0039908","DT","Kris Jenkins","Kris","Jenkins","Thumb",NA,"Out","Thumb",NA,"Did Not Participate In Practice",2024-09-13 19:10:33
2024,"REG","CIN",2,"00-0036410","WR","Tee Higgins","Tee","Higgins","Hamstring",NA,"Doubtful","Hamstring",NA,"Did Not Participate In Practice",2024-09-13 19:05:16
2024,"REG","CIN",2,"00-0034613","TE","Tanner Hudson","Tanner","Hudson","Knee",NA,"Doubtful","Knee",NA,"Did Not Participate In Practice",2024-09-13 19:10:20
2024,"REG","CIN",2,"00-0039925","T","Amarius Mims","Amarius","Mims","Pectoral",NA,"Doubtful","Pectoral",NA,"Limited Participation in Practice",2024-09-13 19:10:51
2024,"REG","CLE",2,"00-0039417","CB","Myles Harden","Myles","Harden",NA,NA,NA,"Shin",NA,"Did Not Participate In Practice",2024-09-11 19:46:50
2024,"REG","CLE",2,"00-0036236","C","Nick Harris","Nick","Harris",NA,NA,NA,"Knee",NA,"Full Participation in Practice",2024-09-13 19:10:37
2024,"REG","CLE",2,"00-0036407","WR","Jerry Jeudy","Jerry","Jeudy",NA,NA,NA,"Knee",NA,"Full Participation in Practice",2024-09-13 19:10:37
2024,"REG","CLE",2,"00-0036915","
    ","Jeremiah Owusu-Koramoah","Jeremiah","Owusu-Koramoah",NA,NA,NA,"Hand",NA,"Full Participation in Practice",2024-09-13 19:10:37
2024,"REG","CLE",2,"00-0034856","CB","Denzel Ward","Denzel","Ward",NA,NA,NA,"Shoulder",NA,"Full Participation in Practice",2024-09-13 19:10:37
2024,"REG","CLE",2,"00-0037251","DE","Alex Wright","Alex","Wright",NA,NA,NA,"Triceps","Elbow","Full Participation in Practice",2024-09-13 19:11:16
2024,"REG","CLE",2,"00-0031426","G","Joel Bitonio","Joel","Bitonio",NA,NA,NA,"Elbow",NA,"Limited Participation in Practice",2024-09-13 19:10:37
2024,"REG","CLE",2,"00-0033868","DE","Myles Garrett","Myles","Garrett",NA,NA,NA,"Foot",NA,"Limited Participation in Practice",2024-09-13 19:10:57
2024,"REG","CLE",2,"00-0029008","LS","Charley Hughlett","Charley","Hughlett",NA,NA,NA,"Foot",NA,"Limited Participation in Practice",2024-09-13 19:10:37
2024,"REG","CLE",2,"00-0031576","DE","Za'Darius Smith","Za'Darius","Smith",NA,NA,NA,"Back",NA,"Limited Participation in Practice",2024-09-13 19:10:50
2024,"REG","CLE",2,"00-0033546","DT","Dalvin Tomlinson","Dalvin","Tomlinson",NA,NA,NA,"Knee",NA,"Limited Participation in Practice",2024-09-13 19:10:37
2024,"REG","CLE",2,"00-0033885","TE","David Njoku","David","Njoku","Ankle",NA,"Out","Ankle",NA,"Did Not Participate In Practice",2024-09-13 19:12:06
2024,"REG","CLE",2,"00-0036267","T","Jedrick Wills","Jedrick","Wills","Knee",NA,"Out","Knee",NA,"Limited Participation in Practice",2024-09-13 19:12:37
2024,"REG","CLE",2,"00-0033057","T","Jack Conklin","Jack","Conklin","Knee",NA,"Questionable","Knee",NA,"Limited Participation in Practice",2024-09-13 19:11:28
2024,"REG","DAL",2,"00-0031236","WR","Brandin Cooks","Brandin","Cooks",NA,NA,NA,"Not injury related - resting player",NA,"Full Participation in Practice",2024-09-12 19:53:35
2024,"REG","DAL",2,"00-0031357","CB","C.J. Goodwin","C.J.","Goodwin",NA,NA,NA,"Foot",NA,"Full Participation in Practice",2024-09-13 18:34:04
2024,"REG","DAL",2,"00-0031554","LB","Eric Kendricks","Eric","Kendricks",NA,NA,NA,"Not injury related - resting player",NA,"Full Participation in Practice",2024-09-12 19:53:49
2024,"REG","DAL",2,"00-0039900","DE","Marshawn Kneeland","Marshawn","Kneeland",NA,NA,NA,"Calf",NA,"Full Participation in Practice",2024-09-13 18:34:12
2024,"REG","DAL",2,"00-0031411","DE","Demarcus Lawrence","Demarcus","Lawrence",NA,NA,NA,"Not injury related - resting player",NA,"Full Participation in Practice",2024-09-12 19:54:16
2024,"REG","DAL",2,"00-0031402","G","Zack Martin","Zack","Martin",NA,NA,NA,"Not injury related - resting player",NA,"Full Participation in Practice",2024-09-12 19:54:26
2024,"REG","DAL",2,"00-0038741","WR","John Stephens","John","Stephens","Hamstring",NA,"Out","Hamstring",NA,"Did Not Participate In Practice",2024-09-13 18:34:53
2024,"REG","DAL",2,"00-0038041","TE","Jake Ferguson","Jake","Ferguson","Knee",NA,"Doubtful","Knee",NA,"Did Not Participate In Practice",2024-09-13 18:34:46
2024,"REG","DEN",2,"00-0033538","T","Garett Bolles","Garett","Bolles",NA,NA,NA,"Calf",NA,"Full Participation in Practice",2024-09-13 20:43:04
2024,"REG","DEN",2,"00-0039809","LB","Jonah Elliss","Jonah","Elliss",NA,NA,NA,"Knee",NA,"Full Participation in Practice",2024-09-13 20:20:03
2024,"REG","DEN",2,"00-0033943","WR","Josh Reynolds","Josh","Reynolds",NA,NA,NA,"Achilles",NA,"Full Participation in Practice",2024-09-13 20:42:59
2024,"REG","DEN",2,"00-0037278","C","Luke Wattenberg","Luke","Wattenberg",NA,NA,NA,"Ankle",NA,"Full Participation in Practice",2024-09-13 20:20:11
2024,"REG","DEN",2,"00-0039424","WR","Devaughn Vele","Devaughn","Vele","Ribs",NA,"Out","Ribs",NA,"Did Not Participate In Practice",2024-09-13 20:43:31
2024,"REG","DET",2,"00-0034778","CB","Carlton Davis","Carlton","Davis",NA,NA,NA,"Chest",NA,"Full Participation in Practice",2024-09-13 19:48:24
2024,"REG","DET",2,"00-0032424","DT","D.J. Reader","D.J.","Reader",NA,NA,NA,"Quadricep",NA,"Full Participation in Practice",2024-09-13 19:48:24
2024,"REG","DET",2,"00-0039448","
    ","Loren Strickland","Loren","Strickland",NA,NA,NA,"Thumb",NA,"Full Participation in Practice",2024-09-13 19:48:24
2024,"REG","DET",2,"00-0036993","S","Ifeatu Melifonwu","Ifeatu","Melifonwu","Ankle",NA,"Out","Ankle",NA,"Did Not Participate In Practice",2024-09-13 19:50:07
2024,"REG","DET",2,"00-0039451","WR","Isaiah Williams","Isaiah","Williams","Abdomen",NA,"Out","Abdomen",NA,"Did Not Participate In Practice",2024-09-13 19:49:55
2024,"REG","DET",2,"00-0034344","DE","Marcus Davenport","Marcus","Davenport","Groin",NA,"Doubtful","Groin",NA,"Did Not Participate In Practice",2024-09-13 19:49:37
2024,"REG","DET",2,"00-0037667","S","Kerby Joseph","Kerby","Joseph","Hamstring",NA,"Questionable","Hamstring",NA,"Limited Participation in Practice",2024-09-13 19:49:30
2024,"REG","DET",2,"00-0036880","T","Penei Sewell","Penei","Sewell","Ankle",NA,"Questionable","Ankle",NA,"Limited Participation in Practice",2024-09-13 19:49:30
2024,"REG","DET",2,"00-0037240","WR","Jameson Williams","Jameson","Williams","Ankle",NA,"Questionable","Ankle",NA,"Limited Participation in Practice",2024-09-13 19:49:30
2024,"REG","GB",2,"00-0033120","DT","Kenny Clark","Kenny","Clark",NA,NA,NA,"Toe",NA,"Full Participation in Practice",2024-09-13 19:34:21
2024,"REG","GB",2,"00-0039850","LB","Edgerrin Cooper","Edgerrin","Cooper",NA,NA,NA,"Knee",NA,"Full Participation in Practice",2024-09-13 19:33:42
